road_id,osm_id,highway_class,name,maxspeed,maxspeed_effective,oneway,oneway_effective,sidewalk,lit,geometry_wkt,lon,lat
road_02504,1443032209,service,,0,,B,B,,,"LINESTRING (193262.473307 676019.85369, 193257.487021 676002.70039)",34.926705099509306,32.17736220063383
road_02505,1443889708,service,,0,,B,B,,,"LINESTRING (193990.772611 676048.074091, 193954.441896 676002.455429, 193941.682062 676010.249976)",34.93404249950903,32.17722120063427
road_02506,1443889709,service,,0,,B,B,,,"LINESTRING (193915.225106 676080.600203, 193912.825734 676079.075925, 193901.773071 676071.884648, 193890.715549 676040.30813, 193885.880161 676026.469836, 193883.115776 676018.581255, 193867.641088 676023.144676)",34.93336579950907,32.17756110063419
road_02507,1443889710,service,,0,,B,B,,,"LINESTRING (193890.715549 676040.30813, 193914.018664 676032.187566)",34.93336579950907,32.17756110063419
road_02508,1443889711,service,,0,,B,B,,,"LINESTRING (193885.880161 676026.469836, 193909.644234 676017.871264)",34.93331489950906,32.17743620063421
road_02509,1443889712,service,,0,,B,B,,,"LINESTRING (194045.969947 676061.586601, 194031.587413 676072.933659, 194019.004292 676083.488891)",34.93485859950906,32.17785850063426
road_02510,1443889713,service,,0,,B,B,,,"LINESTRING (194026.789549 676092.806529, 194019.004292 676083.488891, 194001.050009 676062.042942)",34.93472489950906,32.17795340063424
road_02511,1443889714,service,,0,,B,B,,,"LINESTRING (194042.040257 676085.438331, 194031.587413 676072.933659, 194014.777734 676052.848796)",34.93485859950906,32.17785850063426
road_02512,1443889715,service,,0,,B,B,,,"LINESTRING (194019.34959 676176.094368, 194017.74106 676196.58025, 193976.392676 676210.689713)",34.93470849950915,32.17897320063413
road_02513,1443889716,service,,0,,B,B,,,"LINESTRING (194024.729825 676174.118086, 194024.827286 676213.007851)",34.93478319950915,32.179121500634125
road_02514,1443889717,service,,0,,B,B,,,"LINESTRING (193924.741407 676211.873013, 193929.882328 676227.251965, 193898.299012 676239.063892)",34.93377609950919,32.179247800634045
road_02515,1443889718,service,,0,,B,B,,,"LINESTRING (193793.997308 676185.577501, 193839.974519 676185.727479, 193843.415828 676181.571411, 193843.100738 676172.567732, 193838.637699 676167.999136, 193793.436225 676168.823056)",34.932810199509184,32.178711400634064
road_02516,1443889719,service,,0,,B,B,,,"LINESTRING (193793.855065 676181.541372, 193748.874551 676180.213617)",34.93185809950921,32.17881950063397
road_02517,1443889720,service,,0,,B,B,,,"LINESTRING (193747.340536 676203.837617, 193748.874551 676180.213617, 193750.24474 676158.929865)",34.93185809950921,32.17881950063397
road_02518,1443889721,service,,0,,B,B,,,"LINESTRING (193916.006093 676106.114607, 193903.919096 676111.379161, 193880.131397 676121.741001)",34.933503899509105,32.17820230063414
road_02519,1443889722,service,,0,,B,B,,,"LINESTRING (193903.919096 676111.379161, 193896.434783 676090.528035, 193888.247029 676093.698008)",34.93342509950911,32.17801410063415
road_02520,1446586900,service,,0,,B,B,,,"LINESTRING (193957.662925 675854.272787, 193994.028846 675804.701264)",34.93408059950895,32.17588500063443
road_02521,1446586901,service,,0,,B,B,,,"LINESTRING (194005.62316 675813.421599, 194015.332387 675800.056893)",34.93459019950889,32.175517700634494
road_02522,1446586903,service,,0,,B,B,,,"LINESTRING (194060.446032 675880.318769, 194040.900456 675856.259673, 194048.85154 675845.106161)",34.934963099508906,32.17590480063446
road_02523,1446586904,service,,0,,B,B,,,"LINESTRING (194005.62316 675813.421599, 194048.85154 675845.106161, 194077.41521 675866.048817, 194060.446032 675880.318769, 194026.169042 675909.159019)",34.93504769950889,32.17580440063447
road_02524,1446586906,service,,0,,B,B,,,"LINESTRING (193967.795657 675863.118733, 194005.62316 675813.421599)",34.93418779950892,32.175965000634406
road_02525,1446586907,service,,0,,B,B,,,"LINESTRING (193878.660548 675893.638808, 193874.826717 675884.300234)",34.933241899508985,32.17623820063434
road_02526,1446586908,service,השיטה,0,,B,B,,,"LINESTRING (193840.756011 675886.29352, 193745.116177 675925.19249, 193739.220708 675928.57856)",34.93182509950905,32.17651970063421
road_02527,1446586909,service,,0,,F,F,,,"LINESTRING (193920.304499 675936.560229, 193895.147131 675863.866995)",34.933417499508955,32.175970100634366
road_02528,1446586910,service,,0,,F,F,,,"LINESTRING (193919.681202 675853.769464, 193924.546483 675864.480526)",34.93367789950895,32.175879600634396
road_02529,1446586912,service,השיטה,0,,B,B,,,"LINESTRING (193948.221605 675842.841318, 193942.784871 675844.917584, 193919.681202 675853.769464, 193895.147131 675863.866995, 193884.623089 675868.185045, 193840.756011 675886.29352)",34.933417499508955,32.175970100634366
road_02530,1446586913,service,,0,,F,F,,,"LINESTRING (193924.546483 675864.480526, 193926.199653 675865.540936, 193928.850206 675865.667339, 193932.771429 675864.770337, 193937.136905 675864.260344, 193941.212907 675864.904361, 193943.809464 675866.062205, 193979.913605 675911.381984, 193980.767408 675913.364816, 193980.517995 675915.450221, 193979.324085 675916.994623, 193977.506649 675918.1192, 193920.304499 675936.560229)",34.934289299508954,32.17646120063435
road_02531,1450696634,service,,0,,B,B,,,"LINESTRING (194555.457674 676688.795886, 194502.70009 676645.633047, 194499.912429 676643.355516)",34.939838899509255,32.18303350063401
road_02532,1450696942,path,,0,,B,B,,,"LINESTRING (194499.912429 676643.355516, 194456.008935 676611.304757)",34.939809399509265,32.18301290063401
road_02533,1450697751,path,,0,,B,B,,,"LINESTRING (194313.30155 676496.573087, 194332.998933 676487.475466, 194337.656866 676460.439422)",34.93804359950921,32.18160350063406
road_02534,1450697752,path,,0,,B,B,,,"LINESTRING (194407.827602 676515.934013, 194417.707958 676491.723964)",34.93883629950923,32.18186180063408
road_02535,1450697753,path,,0,,B,B,,,"LINESTRING (194314.947773 676571.01118, 194328.034169 676584.818155, 194333.932111 676590.126393)",34.93798839950928,32.18248120063395
road_02536,1450697754,path,,0,,B,B,,,"LINESTRING (194239.937892 676628.961259, 194221.573538 676631.657248, 194196.039215 676625.721497)",34.93685829950935,32.18290120063385
road_02537,1450698483,path,,0,,B,B,,,"LINESTRING (194769.640357 676589.156757, 194711.868041 676639.64269)",34.942056999509184,32.182984100634165
road_02538,1450698484,tertiary,נביאים,0,,B,B,,,"LINESTRING (194432.68199 677129.385936, 194423.393123 677106.431899, 194379.809869 677050.627471)",34.9389858995096,32.18718710063353
road_02539,1450698485,tertiary,,0,,B,B,,,"LINESTRING (194362.705547 677017.246726, 194364.466492 677016.222159, 194366.464757 677015.829092, 194368.474154 677016.123533, 194370.211552 677017.017467, 194371.572971 677018.411348, 194372.416573 677020.150276, 194372.647671 677022.079237, 194372.265745 677023.987534, 194371.289134 677025.664427, 194369.82116 677026.943323, 194368.031268 677027.701819, 194366.079525 677027.839717, 194364.192286 677027.367546, 194362.492062 677026.251736, 194361.252715 677024.646858, 194360.625542 677022.718878, 194360.677104 677020.689415, 194361.304875 677019.046652, 194362.705547 677017.246726)",34.93838019950957,32.186477100633574
road_02540,1450698487,tertiary,נביאים,0,,F,F,,,"LINESTRING (194358.277863 676992.417731, 194366.277926 677008.920944, 194370.211552 677017.017467)",34.938382799509554,32.18630650063359
road_02541,1450698488,tertiary,נביאים,0,,F,F,,,"LINESTRING (194372.265745 677023.987534, 194379.809869 677050.627471)",34.93852519950958,32.186682900633556
road_02542,1450698489,tertiary,נביאים,0,,F,F,,,"LINESTRING (194361.304875 677019.046652, 194358.277863 676992.417731)",34.93832979950956,32.18639770063358
road_02543,1450698490,tertiary,נביאים,0,,F,F,,,"LINESTRING (194379.809869 677050.627471, 194364.192286 677027.367546)",34.93852519950958,32.186682900633556
road_02544,1450698491,path,,0,,B,B,,,"LINESTRING (194381.674011 677015.048509, 194371.572971 677018.411348)",34.93843869950956,32.18639220063357
road_02545,1450698492,path,,0,,B,B,,,"LINESTRING (194418.048133 677004.069016, 194437.881408 677050.439737, 194444.164984 677059.295653, 194485.583177 677086.195975)",34.93920739950957,32.186762500633606
road_02546,1450698493,path,,0,,B,B,,,"LINESTRING (194456.774459 676944.945375, 194498.499931 676950.908469, 194507.245978 676975.560561)",34.93978639950947,32.18578630063371
road_02547,1450700166,path,,0,,B,B,,,"LINESTRING (194599.652801 676366.644532, 194608.636268 676357.207757)",34.94096969950904,32.18043490063436
road_02548,1450700514,service,,0,,B,B,,,"LINESTRING (194725.46526 676476.364662, 194676.406067 676437.816133, 194670.363053 676446.436151, 194684.555432 676457.568369)",34.94168619950905,32.18116330063434
road_02549,1450700515,path,,0,,B,B,,,"LINESTRING (194676.406067 676437.816133, 194672.455686 676434.43247)",34.94168619950905,32.18116330063434
road_02550,1450700516,service,,0,,B,B,,,"LINESTRING (194674.609795 676540.274113, 194650.296815 676520.838617, 194653.029589 676508.378707, 194631.646497 676491.575336)",34.941407199509115,32.18191140063423
road_02551,1450701109,service,,0,,B,B,,,"LINESTRING (194597.063265 676637.727647, 194574.347795 676619.774378, 194581.041579 676603.556565, 194555.461615 676582.804779, 194543.66774 676595.963407, 194555.906266 676606.434889)",34.9406706995092,32.18265580063411
road_02552,1450701110,path,,0,,B,B,,,"LINESTRING (194469.275517 676686.889713, 194502.70009 676645.633047, 194527.455667 676614.910404, 194543.66774 676595.963407)",34.939838899509255,32.18303350063401
road_02553,1450701111,path,,0,,B,B,,,"LINESTRING (194555.461615 676582.804779, 194594.623524 676542.654364)",34.940399999509204,32.182468100634125
road_02554,1450702807,path,,0,,B,B,,,"LINESTRING (194641.531707 676476.835719, 194631.646497 676491.575336, 194594.623524 676542.654364)",34.94121019950912,32.18164710063426
road_02555,1465420170,residential,פינס,0,,B,B,,,"LINESTRING (191991.25199 676489.141368, 191910.063447 676510.697225, 191839.128593 676529.531128, 191781.368189 676544.659035, 191725.398525 676559.316628, 191713.694325 676562.564515)",34.91159869951013,32.181924300632424
road_02556,1465421037,residential,"רמב""ם",0,,B,B,,,"LINESTRING (191713.694325 676562.564515, 191702.468948 676565.023766, 191656.386844 676577.647542, 191592.899282 676595.043346, 191581.666183 676598.101575, 191509.225969 676617.795809, 191503.64712 676619.30823, 191440.703469 676635.406048)",34.90886669951027,32.182536300632194
road_02557,1467034929,tertiary,"התע""ש",0,,B,B,,,"LINESTRING (193364.700406 676101.018766, 193346.263976 676039.332287, 193322.024062 675961.83642, 193285.43429 675838.995224)",34.927338099509235,32.17684040063389
road_02558,1472969096,track,,0,,B,B,,,"LINESTRING (191717.997152 677242.924891, 191750.863892 677340.531745, 191752.218616 677358.494981)",34.910639299510706,32.1892355006316
road_02559,1473377111,path,,0,,B,B,,,"LINESTRING (193254.511824 674890.245745, 193248.574061 674877.419732)",34.926651599508546,32.167175500634876
road_02560,1478743375,footway,,0,,B,B,,,"LINESTRING (193365.730541 674872.60466, 193456.136706 675088.690521, 193465.349433 675120.870086, 193470.601316 675157.007569, 193470.091036 675189.799764, 193466.616327 675210.456829, 193464.650884 675234.847106, 193466.674225 675244.123622, 193465.747616 675246.920484, 193463.268572 675247.53674)",34.92878379950861,32.16896970063481
road_02561,1478743752,path,,0,,B,B,,,"LINESTRING (191095.84154 677007.201179, 191067.851557 677013.755613)",34.90370309951071,32.18621330063148
road_02562,1479519532,path,,0,,B,B,,,"LINESTRING (194612.49681 677194.281917, 194639.680209 677208.121317, 194649.677198 677203.234791)",34.94127679950958,32.188108900633594
road_02563,1479521050,path,,0,,B,B,,,"LINESTRING (194437.923248 676707.925668, 194426.004983 676727.882459)",34.93915039950932,32.183593800633915
road_02564,1480370231,path,,0,,B,B,,,"LINESTRING (192847.738361 676741.746096, 192873.412525 676739.660548, 192893.638816 676738.731521)",34.922559899509906,32.18384410063287
road_02565,1480370233,path,,0,,B,B,,,"LINESTRING (192893.638816 676738.731521, 192901.063501 676776.464685)",34.922774399509876,32.1838362006329
road_02566,1480370234,path,,0,,B,B,,,"LINESTRING (192872.626944 676731.378919, 192873.412525 676739.660548)",34.922559899509906,32.18384410063287
road_02567,1484758187,service,,0,,F,F,,,"LINESTRING (193389.691559 674741.435062, 193396.51432 674738.955738, 193401.472165 674737.534681, 193406.36626 674737.000928, 193411.130095 674737.166135, 193415.951746 674737.808032, 193421.935008 674739.001415, 193428.740567 674740.846958, 193439.711024 674744.711162)",34.92836729950839,32.165804600635134
road_02568,1484758188,service,,0,,B,B,,,"LINESTRING (193389.691559 674741.435062, 193371.710723 674747.802106, 193364.039655 674750.516502, 193340.363125 674768.464315, 193342.440601 674773.038826, 193349.763988 674789.1881)",34.92781659950841,32.165918000635095
road_02569,1484758189,service,,0,,F,F,,,"LINESTRING (193426.325337 674748.005706, 193419.66107 674746.082178, 193413.318498 674744.545952, 193405.231039 674743.058564, 193398.229388 674741.989786, 193389.691559 674741.435062)",34.92825349950838,32.165851700635116
road_02570,1484758190,service,,0,,F,F,,,"LINESTRING (193439.711024 674744.711162, 193444.715011 674746.572422, 193450.192152 674749.03129, 193454.548706 674752.224922, 193457.671769 674756.264495, 193459.863831 674761.404287)",34.928729999508384,32.16590660063515
road_02571,1484758191,footway,,0,,B,B,,,"LINESTRING (193418.622612 674753.093238, 193424.02239 674754.809312, 193435.010733 674758.296432)",34.928452399508394,32.165958100635116
road_02572,1484758192,footway,,0,,B,B,,,"LINESTRING (193442.279799 674753.298738, 193444.715011 674746.572422)",34.92864599950839,32.165944900635125
road_02573,1484758193,footway,,0,,B,B,,,"LINESTRING (193419.66107 674746.082178, 193421.935008 674739.001415)",34.9284063995084,32.16587930063512
road_02574,1484758194,footway,,0,,B,B,,,"LINESTRING (193427.173862 674733.132866, 193430.912433 674734.420723, 193441.958242 674738.24038)",34.92852599950837,32.16577440063513
road_02575,1485326697,track,,0,,B,B,,,"LINESTRING (193776.4777 674371.200249, 193700.991515 674410.270261)",34.931397999508064,32.16285750063562
road_02576,1485326699,service,,0,,B,B,,,"MULTILINESTRING ((194179.134675 674184.622912, 194170.255335 674168.310598), (194170.255335 674168.310598, 194144.527 674121.090263, 194129.177871 674128.037115, 194115.402273 674134.259265, 194101.051944 674140.74901, 194085.165775 674147.930144, 194110.788931 674198.277755, 194126.239601 674190.487839, 194139.39156 674183.868046, 194154.512535 674176.245333, 194170.255335 674168.310598))",34.93605159950777,32.16082580063612
road_02577,1485326700,service,,0,,B,B,,,"LINESTRING (194126.239601 674190.487839, 194101.051944 674140.74901)",34.935911999507766,32.1608852006361
road_02578,1485326701,service,,0,,B,B,,,"LINESTRING (194115.402273 674134.259265, 194139.39156 674183.868046)",34.93605159950777,32.16082580063612
road_02579,1485326702,service,,0,,B,B,,,"LINESTRING (194129.177871 674128.037115, 194154.512535 674176.245333)",34.93594479950774,32.16032210063616
road_02580,1485326703,tertiary,עתיר ידע,0,,B,B,,,"LINESTRING (194315.048488 674121.121331, 194319.209521 674125.358201, 194350.990151 674186.680582)",34.93795939950766,32.16030220063628
road_02581,1485326704,tertiary,,0,,B,B,,,"LINESTRING (194304.849722 674109.03716, 194307.517891 674108.476092, 194310.216502 674108.779907, 194312.681401 674109.938172, 194314.648107 674111.80738, 194315.918087 674114.210596, 194316.349188 674116.88203, 194315.893587 674119.55566, 194315.048488 674121.121331, 194314.55079 674122.031879, 194312.461331 674123.922219, 194309.860542 674125.026492, 194307.040488 674125.199813, 194304.321918 674124.452479, 194302.006851 674122.850277, 194300.350417 674120.570001, 194299.541937 674117.877324, 194299.667049 674115.071442, 194300.726523 674112.462852, 194302.504308 674110.418032, 194304.849722 674109.03716)",34.937835899507675,32.160149700636296
