generator_id,osm_id,generator_type,name,base_risk_score,route_review_priority_score,straight_nearest_crossing_id,straight_nearest_crossing_m,route_nearest_crossing_id,route_nearest_crossing_m,straight_distance_to_route_crossing_m,route_vs_straight_ratio,route_gap_m,reachable_crossings,generator_network_attach_m,generator_network_road_id,generator_network_road_class,crossing_network_attach_m,crossing_network_road_id,crossing_network_road_class,network_status,network_flags,data_quality_flags,review_wording,geometry_wkt,lon,lat
gen_0008,12172561601,bus_stop,וייצמן/משה דיין,35,35,cross_0279,50.6,cross_0231,54.9,53.6,1.02,4.3,334,1.3,road_02383,secondary,0.0,road_02015,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192504.692516 675535.551573),34.91868399950925,32.17297700063379
gen_0088,1803035458,bus_stop,תחנה מרכזית כפ״ס/ויצמן,35,35,cross_0243,52.8,cross_0243,54.4,52.8,1.03,1.6,334,1.6,road_02398,secondary,0.0,road_02398,secondary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192141.478386 675641.870502),34.91482999950944,32.173927000633476
gen_0163,5210718134,bus_stop,קניון אושילנד/עתיר ידע,35,35,cross_0333,50.7,cross_0333,52.8,50.7,1.04,2.1,8,2.3,road_00181,tertiary,0.0,road_00181,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193417.125753 674805.715504),34.92837789950844,32.16641700063504
gen_0149,1803094968,bus_stop,תע״ש/ויצמן,35,35,cross_0225,50.1,cross_0312,52.7,52.0,1.01,2.6,334,0.7,road_02452,tertiary,0.0,road_02425,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193061.667428 675401.793164),34.92459299950897,32.17178400063428
gen_0081,1803035375,bus_stop,וייצמן/נורדאו,35,35,cross_0305,50.5,cross_0304,52.6,50.5,1.04,2.1,334,2.2,road_01798,secondary,0.0,road_01798,secondary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192658.481379 675483.468453),34.92031599950914,32.17251100063394
gen_0148,1803094517,bus_stop,תל חי/הבנים,35,35,cross_0163,50.1,cross_0163,52.5,50.1,1.05,2.4,334,2.5,road_00952,tertiary,0.0,road_00952,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192045.432927 675595.443632),34.91381299950944,32.173506000633445
gen_0099,1803041729,bus_stop,טשרניחובסקי/בן יהודה,35,35,cross_0020,41.6,cross_0088,49.8,43.7,1.14,8.2,334,6.6,road_01009,primary,0.0,road_01009,primary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191099.221596 677038.984741),34.903737999510746,32.18650000063146
gen_0073,1803035190,bus_stop,ויצמן/התע״ש,35,35,cross_0284,44.8,cross_0284,47.7,44.8,1.06,2.9,334,0.5,road_02456,secondary,0.0,road_02018,cycleway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193063.596573 675309.414704),34.92461599950888,32.17095100063435
gen_0266,232410376,park,,35,35,cross_0291,38.2,cross_0291,46.4,38.2,1.21,8.2,334,9.0,road_00737,footway,0.0,road_00737,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191085.123692 676836.838646),34.90359449949264,32.18467675111413
gen_0131,1803077577,bus_stop,קאנטרי קלאב/הזמיר,35,35,cross_0024,37.0,cross_0270,44.8,39.1,1.15,7.8,334,5.9,road_01209,residential,0.0,road_01209,residential,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193405.282417 676728.954886),34.928199999509715,32.183760000633235
gen_0029,1802996767,bus_stop,בי״ח מאיר/טשרניחובסקי,35,35,cross_0098,41.0,cross_0098,44.8,41.0,1.09,3.8,334,4.0,road_00664,primary,0.0,road_00664,primary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190523.23878 676452.545646),34.89764799951055,32.18119700063167
gen_0180,7941723563,bus_stop,וייצמן/הגליל,35,35,cross_0296,43.4,cross_0296,44.6,43.4,1.03,1.2,334,1.3,road_02401,secondary,0.0,road_02396,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192372.905737 675561.518549),34.9172859995093,32.17320800063368
gen_0166,5210718622,bus_stop,קניון אושילנד/עתיר ידע,35,35,cross_0338,36.2,cross_0338,44.5,36.2,1.23,8.3,8,5.3,road_02062,cycleway,0.0,road_01235,tertiary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193434.404561 674698.438293),34.92856399950836,32.165450000635175
gen_0080,1803035373,bus_stop,וייצמן/גורדון,35,35,cross_0260,39.0,cross_0260,44.5,39.0,1.14,5.5,334,6.0,road_01492,secondary,0.0,road_01492,secondary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190716.258823 676008.647382),34.899707999510184,32.1771990006322
gen_0084,1803035410,bus_stop,וייצמן/ירושלים,35,35,cross_0048,42.9,cross_0048,44.4,42.9,1.04,1.5,334,1.6,road_02398,secondary,0.0,road_02398,secondary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191343.115902 675856.520915),34.90635899950987,32.17584300063274
gen_0030,1802996768,bus_stop,בי״ח מאיר/טשרניחובסקי,35,35,cross_0011,38.6,cross_0011,42.8,38.6,1.11,4.2,334,4.5,road_01009,primary,0.0,road_01009,primary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190536.2088 676436.872768),34.89778599951055,32.18105600063167
gen_0287,299607001,park,,35,35,cross_0284,30.8,cross_0284,42.7,30.8,1.39,11.9,334,18.4,road_02602,path,0.0,road_02018,cycleway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193023.501797 675294.99906),34.924191302997016,32.17082006326981
gen_0035,1803000264,bus_stop,בן יהודה/דרך הפועל,35,35,cross_0025,39.6,cross_0025,42.0,39.6,1.06,2.4,334,2.5,road_01603,footway,0.0,road_01212,secondary_link,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193460.942983 676663.052774),34.92879199950965,32.18316700063334
gen_0145,1803093577,bus_stop,ת. רכבת סוקולוב,35,35,cross_0341,26.7,cross_0342,37.6,27.3,1.38,10.9,334,0.7,road_02592,footway,0.0,road_02203,service,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190932.916552 675243.763253),34.90202799950962,32.17030700063306
gen_0135,1803081722,bus_stop,ויצמן/זאב גלר,35,35,cross_0067,34.4,cross_0068,37.4,35.1,1.06,3.0,334,2.4,road_01491,secondary,0.0,road_01491,secondary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190477.611127 676095.600689),34.89717499951032,32.17797700063196
gen_0142,1803093419,bus_stop,וייצמן/הגליל,35,35,cross_0288,33.7,cross_0240,37.3,34.2,1.09,3.6,334,3.3,road_02398,secondary,0.0,road_02016,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192248.452142 675613.638241),34.9159649995094,32.17367500063355
gen_0110,1803047092,bus_stop,קניון ג׳י/כביש 55,35,35,cross_0314,35.4,cross_0314,36.3,35.4,1.02,0.9,334,33.7,road_02560,footway,0.0,road_02480,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193493.207148 675266.500354),34.92917199950872,32.170574000634694
gen_0082,1803035397,bus_stop,וייצמן/התע״ש,35,35,cross_0310,32.1,cross_0310,35.0,32.1,1.09,2.9,334,1.6,road_02460,secondary,0.0,road_01366,secondary_link,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192988.334781 675383.797744),34.92381599950897,32.171620000634235
gen_0303,643149769,park,,35,35,cross_0190,24.8,cross_0190,34.1,24.8,1.38,9.3,334,14.7,road_01415,service,0.0,road_01355,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190059.493127 677584.455848),34.892695938082866,32.191392202453535
gen_0085,1803035432,bus_stop,קניון ערים/וייצמן,35,35,cross_0052,28.9,cross_0052,32.9,28.9,1.14,4.0,334,4.3,road_01492,secondary,0.0,road_01492,secondary,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191032.001108 675924.388912),34.90305829951002,32.17644720063248
gen_0009,12172561701,bus_stop,וייצמן/אלקלעי,35,35,cross_0310,26.8,cross_0282,30.9,26.9,1.15,4.1,334,4.3,road_02268,service,0.0,road_02012,footway,ok,[],"[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192991.22916 675372.479163),34.92384699950897,32.17151800063425
